Date,Open,High,Low,Close,Adj Close,Volume
2020-04-22,42.599998,42.930000,41.860001,42.130001,41.328667,27084700
2020-04-23,43.130001,44.660000,42.810001,43.450001,42.623558,35271000
2020-04-24,44.400002,44.889999,43.130001,43.730000,42.898232,28667000
2020-04-27,43.590000,44.320000,42.230000,43.939999,43.104237,28274400
2020-04-28,44.369999,45.389999,44.110001,44.970001,44.114647,26545100
2020-04-29,46.259998,47.599998,46.160000,47.459999,46.557285,29502500
2020-04-30,47.680000,47.680000,45.770000,46.470001,45.586117,37000100
2020-05-01,45.630001,46.389999,43.000000,43.139999,42.319454,35399300
2020-05-04,42.509998,44.939999,42.220001,44.880001,44.026360,27465600
2020-05-05,46.259998,47.150002,44.660000,44.830002,43.977310,29276200
2020-05-06,44.930000,45.270000,43.900002,43.990002,43.153286,22659000
2020-05-07,44.959999,45.270000,43.970001,44.240002,43.398533,22160300
2020-05-08,45.310001,46.220001,44.980000,46.180000,45.301632,19998700
2020-05-11,46.110001,46.200001,45.509998,45.740002,44.870003,22226900
2020-05-12,45.419998,45.669998,44.119999,44.119999,44.119999,25439100
2020-05-13,43.740002,43.869999,41.599998,41.930000,41.930000,30827900
2020-05-14,41.070000,42.549999,40.200001,42.299999,42.299999,24856500
2020-05-15,42.380001,43.009998,41.849998,42.000000,42.000000,22445600
2020-05-18,44.400002,45.580002,44.060001,45.340000,45.340000,32046100
2020-05-19,45.549999,46.630001,43.930000,43.939999,43.939999,21771600
2020-05-20,44.619999,45.580002,44.570000,45.369999,45.369999,19352400
2020-05-21,45.439999,45.790001,44.389999,44.560001,44.560001,19130700
2020-05-22,44.049999,44.669998,43.450001,44.599998,44.599998,15406400
2020-05-26,45.740002,46.299999,45.470001,45.910000,45.910000,20356500
2020-05-27,46.660000,47.139999,45.410000,46.240002,46.240002,20788300
2020-05-28,46.430000,46.459999,44.930000,45.040001,45.040001,19698000
2020-05-29,44.820000,45.689999,44.369999,45.470001,45.470001,25886200
2020-06-01,45.320000,46.450001,44.799999,46.279999,46.279999,19031000
2020-06-02,46.860001,47.450001,46.750000,47.310001,47.310001,22319000
2020-06-03,48.000000,49.400002,47.950001,49.240002,49.240002,23418000
2020-06-04,48.880001,49.150002,48.160000,49.099998,49.099998,18731400
2020-06-05,51.650002,53.450001,51.599998,53.080002,53.080002,41328900
2020-06-08,54.720001,55.360001,53.459999,54.740002,54.740002,33579400
2020-06-09,52.880001,53.970001,52.450001,53.520000,53.520000,27276900
2020-06-10,53.500000,53.500000,50.599998,50.650002,50.650002,31156800
2020-06-11,47.529999,48.840000,46.099998,46.180000,46.180000,39183000
2020-06-12,48.040001,48.619999,45.910000,47.169998,47.169998,30968800
2020-06-15,45.349998,47.759998,44.750000,47.139999,47.139999,27929300
2020-06-16,49.570000,49.750000,47.240002,48.200001,48.200001,26203400
2020-06-17,48.000000,48.130001,46.599998,46.630001,46.630001,19251600
2020-06-18,46.110001,47.330002,45.770000,46.919998,46.919998,21478700
2020-06-19,48.220001,48.259998,45.980000,45.980000,45.980000,48899900
2020-06-22,45.689999,46.439999,45.400002,46.419998,46.419998,17565400
2020-06-23,46.900002,47.220001,46.500000,46.700001,46.700001,18916600
2020-06-24,45.910000,45.959999,44.250000,44.500000,44.500000,27626900
2020-06-25,44.049999,45.240002,43.689999,45.169998,45.169998,19353600
2020-06-26,44.880001,44.939999,43.500000,43.619999,43.619999,31518600
2020-06-29,43.810001,44.580002,43.540001,44.320000,44.320000,17052100
2020-06-30,43.430000,44.970001,43.160000,44.720001,44.720001,22153600
2020-07-01,44.490002,45.380001,43.669998,43.709999,43.709999,17290100
2020-07-02,44.619999,45.189999,43.930000,44.080002,44.080002,18216600
2020-07-06,44.669998,45.080002,43.840000,44.389999,44.389999,22692000
2020-07-07,43.900002,44.000000,43.110001,43.240002,43.240002,17407600
2020-07-08,43.150002,43.930000,42.840000,43.139999,43.139999,18291400
2020-07-09,42.900002,43.099998,41.290001,41.360001,41.360001,25882000
2020-07-10,41.119999,42.709999,41.099998,42.650002,42.650002,18951000
2020-07-13,42.980000,43.290001,42.230000,42.660000,42.660000,20028300
2020-07-14,42.529999,44.189999,42.259998,44.070000,44.070000,21444100
2020-07-15,45.029999,45.090000,44.209999,44.630001,44.630001,17332400
2020-07-16,44.310001,44.810001,43.790001,44.279999,44.279999,14673700
2020-07-17,44.330002,44.689999,43.389999,43.520000,43.520000,17958900
2020-07-20,43.209999,43.509998,42.480000,42.500000,42.500000,18553900
2020-07-21,43.150002,45.189999,43.110001,44.650002,44.650002,28833600
2020-07-22,44.150002,44.150002,43.369999,43.610001,43.610001,21345400
2020-07-23,43.400002,43.820000,43.020000,43.700001,43.700001,17934400
2020-07-24,43.880001,44.419998,43.189999,43.430000,43.430000,16411700
